threshold,n_trades,turnover,total_return,mean_return,volatility,sharpe,max_drawdown,win_rate,cost_bps
0.0004995479417146202,20954,0.2,18.842161516045962,0.0008992154966138189,0.004759749937456497,0.18892074340660414,-0.08773217356065288,0.5730648086284241,0.0
0.0004995479417146202,20954,0.2,16.746761516049478,0.000799215496613819,0.004759749937456497,0.1679112363287097,-0.09188946392088404,0.5650949699341414,1.0
0.0004995479417146202,20954,0.2,14.651361516050304,0.000699215496613819,0.004759749937456497,0.1469017292508152,-0.09948946392086633,0.5572205784098502,2.0
0.0004995479417146202,20954,0.2,8.365161516047236,0.0003992154966138186,0.004759749937456497,0.08387320801713176,-0.14116894658311452,0.5148897585186599,5.0
