equity
-0.0
0.0080632972037885
0.0141360413672402
0.0190494080478791
0.0044084475880023
0.0182232118011452
0.027115149331931
0.02153126855148
0.0231305117574054
0.0161707114779856
0.0293374459361192
0.0582509622511104
0.0735356124329729
0.0812448870443156
0.0782080026855575
0.0784515232284902
0.0900863852194858
0.0960827239800592
0.099409678221715
0.0949589257535406
0.1002739335552205
0.1069691345151861
0.1040067746030979
0.1064127280698272
0.101165577405004
0.110467408418853
0.1034266567615905
0.1015097709437014
0.1225302819894157
0.1268884902370625
0.1072834839461834
0.1173725446785331
0.1253374750342683
0.1219355602814347
0.125087210995983
0.1311191268657332
0.1389026094344443
0.1337610446921548
0.129781250165496
0.154741586847743
0.1521401835650206
0.155007156713959
0.151468432130106
0.1561748019974682
0.1574183668839283
0.1657160526837693
0.1636767830956267
0.1760950510666712
0.1823743288315839
0.1911128760114319
0.193850854794775
0.1861981250533843
0.1866235531805093
0.1873784058616973
0.1201457120144286
0.1272844304281764
0.1558242778352242
0.1600425774945658
0.1644274450207841
0.1634680575974999
0.1682869711721331
0.1832936124806309
0.1935187331692565
0.197034336198938
0.2005616049704393
0.2038186054150826
0.2162659448964775
0.2100900147449945
0.2049534155622379
0.2078577311862516
0.2092069892719644
0.2128467518326152
0.2152855857352052
0.2146394572894812
0.2263399081438107
0.2269542784353745
0.2308423457246301
0.2188083976164488
0.2143968909502989
0.2278206120371383
0.2350819659158153
0.2380722844160659
0.2463324163401067
0.2502300655989709
0.2468357851835701
0.2458853975573823
0.2508904583977105
0.2645177335567111
0.2574052386195669
0.2663910390398736
0.2874089091382262
0.2963510290603426
0.2986045523646561
0.2962178571968148
0.3143774288915373
0.3221041219173275
0.3259682528966384
0.3200085073027106
0.3209135301367659
0.3202904379982781
0.3343075545570163
0.3392719117645456
0.3340220542207642
0.3438810202536456
0.35190372725267
0.3618080251600411
0.3600287545925756
0.3523451969733747
0.3771218879805698
0.3897981468810521
0.3939653449966394
0.3999045297226691
0.399021089777845
0.3969751431354612
0.3865902690461196
0.3957266285679362
0.3917192945752586
0.4058563764252528
0.4099524435906965
0.4115506328643595
0.4224727228104433
0.4382210070719075
0.4517955276968022
0.4576954859213969
0.4819398987974106
0.4795590445456162
0.4827504594014094
0.4800468759263934
0.4829554232277511
0.4943137552223705
0.4924668073500112
0.4621753119026382
0.4797304519773067
0.5600001679918103
0.5723913987080873
0.5719975285764625
0.5785675705900257
0.5970584663199103
0.6056893462506432
0.6229771671430517
0.6300223764094834
0.6337655201996988
0.6535758361185282
0.6657799545787588
0.6690642380742671
0.6872673836408498
0.6795192765879761
0.6889872001838488
0.6913381740751761
0.7189371336714916
0.7241076525721319
0.7293052474742376
0.7381743023945107
0.7378383456929676
0.7345915221581325
0.7446618589364082
0.746516262942841
0.7621769081227456
0.7641491662469668
0.7693412105585891
0.7822462870581053
0.7841669040785149
0.7703081799495943
0.7783991560501957
0.7784017575489337
0.7876965037733763
0.7985707296275981
0.8058062527460494
0.805520278177432
0.8108744678061672
0.8200652914846533
0.8268292926822076
0.8348786720363177
0.8318960031951532
0.8335929130305757
0.8381503772922547
0.8731720407455916
0.8717567120111305
0.8736112084026206
0.8819884801307452
0.8937014227565603
0.9086016985334682
0.9063871750782472
0.9048060587455512
0.9087635106286028
0.9197214270989408
0.9402200086096066
0.9482368325894464
0.9646803029315312
0.9683704337067204
0.9648236531243892
0.9628645811875352
0.9383207410635894
0.9321453840823382
0.9394042300114878
0.9427506432345608
0.9542967674288204
0.9590246664182056
0.9707006832971944
0.9578264460155748
0.964377310176474
0.9646230001385332
0.9775242560517052
0.9742605645865212
0.99187137427386
1.0006983827839615
1.001184355279339
0.9977057051152936
1.0056704069917104
1.009181068201085
1.01229193856544
1.0067096655631451
1.0496186338054965
1.0380504698081423
1.0417471021800786
1.04037850949201
1.0463312361044363
1.0484536851420554
1.0473687524089146
1.0564587865485833
1.0571651550475532
1.0677964745215165
1.0753474577158717
1.0900552949251168
1.0904431560945724
1.1013444811947206
1.1016663348232425
1.1067625618453167
1.1143761119305189
1.11869287470328
1.114983669077422
1.1245473318383596
1.129234652768777
1.1469780936363654
1.1599925894302352
1.1616736812126394
1.159694839606531
