threshold,n_trades,turnover,total_return,mean_return,volatility,sharpe,max_drawdown,win_rate,cost_bps
0.000989606937778919,5239,0.05000477235849957,7.09767492594682,0.0013547766608028888,0.006417838604243293,0.21109547066315268,-0.06988174337017838,0.5793090284405421,1.0
0.0007300324808105916,10477,0.1,10.909356201693853,0.0010412671758797812,0.005617784424316138,0.18535192831051656,-0.0921303968121298,0.575832776558175,1.0
0.0004995479417146202,20954,0.2,16.746761516049478,0.000799215496613819,0.004759749937456497,0.1679112363287097,-0.09188946392088404,0.5650949699341414,1.0
0.00022982841820528074,52385,0.5,24.698597122143585,0.0004714822396131379,0.0038722432726502397,0.1217594573520806,-0.12921799247285648,0.5440488689510355,1.0
4.87523414438437e-09,104769,0.9999904552830009,25.787703444614426,0.00024613868076049325,0.0033858780472967713,0.07269567223692722,-0.1873258209314166,0.5171949717950921,1.0
